place_name,text,sentiment,key_phrases
McDonald's,slow staff,"[{'label': 'negative', 'score': 0.8336895}, {'label': 'neutral', 'score': 0.14624669}, {'label': 'positive', 'score': 0.020063892}]",[]
McDonald's,"vegetarian options: i wish they had more!! kid-friendliness: very spacious,  2 floors and outdoor area. wheelchair accessibility: was easy to navigate.","[{'label': 'positive', 'score': 0.9768397}, {'label': 'neutral', 'score': 0.020059234}, {'label': 'negative', 'score': 0.0031010285}]",['wheelchair accessibility']
McDonald's,i am a driver when it was mcdonalds to order only coffee the guy tells me that the machine is not there we clean the machine many times this happens to me and when ordering a large order with a coffee the machine always works,"[{'label': 'neutral', 'score': 0.5909233}, {'label': 'negative', 'score': 0.29185122}, {'label': 'positive', 'score': 0.1172255}]",['mcdonalds']
McDonald's,the food was quite cold and things were missing from the order.,"[{'label': 'negative', 'score': 0.64617187}, {'label': 'neutral', 'score': 0.34133118}, {'label': 'positive', 'score': 0.01249692}]",[]
McDonald's,fast food restaurant,"[{'label': 'neutral', 'score': 0.8169165}, {'label': 'positive', 'score': 0.1283601}, {'label': 'negative', 'score': 0.054723445}]",['fast food restaurant']
McDonald's,i give one star only for the problem of the pu74 pigeons...after years and years they still havent solved the problem :(,"[{'label': 'negative', 'score': 0.94033676}, {'label': 'neutral', 'score': 0.054907423}, {'label': 'positive', 'score': 0.0047558127}]",['pu74 pigeons']
McDonald's,tasty!,"[{'label': 'positive', 'score': 0.6263639}, {'label': 'neutral', 'score': 0.3188861}, {'label': 'negative', 'score': 0.05475003}]",[]
McDonald's,"not very clean, but its a decent mcdonalds. it has services open only to clients.","[{'label': 'positive', 'score': 0.7665409}, {'label': 'neutral', 'score': 0.21621954}, {'label': 'negative', 'score': 0.017239576}]",['mcdonalds']
McDonald's,"unfortunately, my recent experience at mcdonalds was disappointing. the quality of the fries left a lot to be desired, showing that they were old. the taste and quality of the burger was also lower than expected. although the employee assured that there was ketchup and napkins, they were not found in the order. this lack of coherence between what was promised and reality negatively affected my experience at the establishment.","[{'label': 'negative', 'score': 0.9187195}, {'label': 'neutral', 'score': 0.07525001}, {'label': 'positive', 'score': 0.0060305446}]",['mcdonalds']
McDonald's,excellent,"[{'label': 'positive', 'score': 0.93775177}, {'label': 'neutral', 'score': 0.051761325}, {'label': 'negative', 'score': 0.010486853}]",[]
McDonald's,perfect,"[{'label': 'positive', 'score': 0.7877165}, {'label': 'neutral', 'score': 0.14776678}, {'label': 'negative', 'score': 0.064516746}]",[]
McDonald's,"fast food august from all the staff who attend the children and the not so children, the ages are great","[{'label': 'positive', 'score': 0.9772435}, {'label': 'neutral', 'score': 0.019008948}, {'label': 'negative', 'score': 0.003747552}]",[]
McDonald's,a macdo that opens at 10 and has no bread for breakfast because it is frozen on a sunday is just the reflection of bad management. although the manager did everything possible to prepare breakfast with hamburger buns and also help me give me another alternative. so thanks to the manager!,"[{'label': 'negative', 'score': 0.415063}, {'label': 'neutral', 'score': 0.34754696}, {'label': 'positive', 'score': 0.23739004}]","['management', 'hamburger buns', 'macdo']"
McDonald's,"a mcdonalds, just like that. it was clean and the food was served fresh. good.","[{'label': 'positive', 'score': 0.9566167}, {'label': 'neutral', 'score': 0.038252167}, {'label': 'negative', 'score': 0.0051311343}]",['mcdonalds']
La Flauta,"busy place but a great stop for a quick, affordable, delicious breakfast.","[{'label': 'positive', 'score': 0.9608073}, {'label': 'neutral', 'score': 0.03472245}, {'label': 'negative', 'score': 0.004470206}]",['breakfast']
La Flauta,"perfect place! we were there 5 times during our vacation, and we were delighted every time! great prices, fast and friendly service, plenty of seating. i recommend trying the tomato bread and carbonara, it s simply top notch, although everything we tried was delicious!","[{'label': 'positive', 'score': 0.9898582}, {'label': 'neutral', 'score': 0.006883583}, {'label': 'negative', 'score': 0.0032581596}]","['carbonara', 'tomato bread']"
La Flauta,good food and good service,"[{'label': 'positive', 'score': 0.9303556}, {'label': 'neutral', 'score': 0.057420235}, {'label': 'negative', 'score': 0.012224203}]",[]
La Flauta,"food is very average, staff service and attitude is bad. servers are very unprofessional and the atmosphere appeals to be a classy restaurant, but in reality feels more like a family restaurant.","[{'label': 'negative', 'score': 0.94040036}, {'label': 'neutral', 'score': 0.053065825}, {'label': 'positive', 'score': 0.0065337378}]",['staff service']
La Flauta,"this place sells the same menu as vinitus, but the honey cod here feels a bit more authentic. the honey cod, foie gras steak, and clams were all satisfactory, and the staffs response was also excellent.","[{'label': 'positive', 'score': 0.9587989}, {'label': 'neutral', 'score': 0.03667566}, {'label': 'negative', 'score': 0.00452547}]","['staffs response', 'honey cod', 'foie gras steak', 'clams']"
La Flauta,excellent food and attention. highly recommended,"[{'label': 'positive', 'score': 0.9830671}, {'label': 'neutral', 'score': 0.011936624}, {'label': 'negative', 'score': 0.0049962243}]",[]
La Flauta,"it is a highly recommended place to stay at any time of the day. in addition to the lunch menu, they have a large selection of tapas to share. the terrace is small but very comfortable and welcoming. friendly staff fast and efficient. very good value for money","[{'label': 'positive', 'score': 0.98010397}, {'label': 'neutral', 'score': 0.017428357}, {'label': 'negative', 'score': 0.0024676176}]","['tapas', 'lunch menu']"
La Flauta,"amazing tapas, everything we tried was absolutely delicious and fresh, also the dessert. if we had more time in barcelona, wed definitely try it again","[{'label': 'positive', 'score': 0.98737645}, {'label': 'neutral', 'score': 0.009022149}, {'label': 'negative', 'score': 0.0036014556}]","['tapas', 'dessert']"
La Flauta,the portions are not big and the price is very reasonable. two or three people can try 6-10 dishes. no need to worry about scams and prices.,"[{'label': 'positive', 'score': 0.51886135}, {'label': 'neutral', 'score': 0.4151643}, {'label': 'negative', 'score': 0.06597431}]",['price']
La Flauta,"a charming place, with a wide variety of dishes, an excellent mid-day menu and an extensive menu to order tapas, plates and dishes and enjoy mediterranean cuisine.. 10/10! wonder of the lord     !","[{'label': 'positive', 'score': 0.98439515}, {'label': 'neutral', 'score': 0.013278515}, {'label': 'negative', 'score': 0.002326313}]","['tapas', 'mediterranean cuisine']"
La Flauta,"very good value for money, i will repeat.","[{'label': 'positive', 'score': 0.9568311}, {'label': 'neutral', 'score': 0.035324786}, {'label': 'negative', 'score': 0.007844173}]",[]
La Flauta,its good to eat and its not that expensive.,"[{'label': 'positive', 'score': 0.8892309}, {'label': 'neutral', 'score': 0.09707477}, {'label': 'negative', 'score': 0.013694284}]",[]
La Flauta,"super well attended, everything was delicious and the price was fair. i will return without a doubt","[{'label': 'positive', 'score': 0.9881853}, {'label': 'neutral', 'score': 0.007922199}, {'label': 'negative', 'score': 0.0038925451}]",[]
La Flauta,"excellent tapas dinner, very well made and tasty dishes, huge choice, quick service. we arrived at 7.20pm, the restaurant was almost full and within a few minutes it was completely full. after about an hour we went out and there was a waiting queue of about 30 meters outside the venue, they dont accept reservations but sooner or later they give everyone a seat. its worth it both for the dishes and the very low prices.","[{'label': 'positive', 'score': 0.97017866}, {'label': 'neutral', 'score': 0.026213335}, {'label': 'negative', 'score': 0.0036080554}]","['tapas dinner', 'waiting queue']"
La Flauta,"we have been many times, delicious food for all tastes and friendly and quality service!","[{'label': 'positive', 'score': 0.9843895}, {'label': 'neutral', 'score': 0.012994467}, {'label': 'negative', 'score': 0.0026160064}]",[]
La Flauta,"not too expensive, but fantastically delicious food, in the heart of the city. i recommend it to everyone!","[{'label': 'positive', 'score': 0.9863121}, {'label': 'neutral', 'score': 0.011138876}, {'label': 'negative', 'score': 0.0025490504}]",[]
La Flauta,be,"[{'label': 'positive', 'score': 0.44896224}, {'label': 'neutral', 'score': 0.4443308}, {'label': 'negative', 'score': 0.10670699}]",[]
La Flauta,the eggs with mushrooms and foie gras were very good,"[{'label': 'positive', 'score': 0.9674475}, {'label': 'neutral', 'score': 0.028836312}, {'label': 'negative', 'score': 0.003716132}]","['mushrooms', 'foie gras', 'eggs']"
La Flauta,we have come many times and for many years. always loyal to service and quality/price. its a pleasure to come to the flute.,"[{'label': 'positive', 'score': 0.97943395}, {'label': 'neutral', 'score': 0.017156878}, {'label': 'negative', 'score': 0.0034091056}]",['fl']
La Flauta,"the food was great and the price is very fair. the waiter we had was very rude, he made an effort to ignore us, refused to help us with the menu, and generally acted as if we were wasting his time. this repeated multiple times during our meal and really had us itching to leave. food : 4/5","[{'label': 'positive', 'score': 0.44709504}, {'label': 'negative', 'score': 0.28195113}, {'label': 'neutral', 'score': 0.27095383}]",['waiter']
La Flauta,strongly recommended if you are travelling to tossa de mar.,"[{'label': 'positive', 'score': 0.8841136}, {'label': 'neutral', 'score': 0.11179859}, {'label': 'negative', 'score': 0.004087774}]",['tossa de mar']
La Flauta,"the only restaurant i visited twice in 8 days in spain. i dont think there is another hyeja restaurant like this in barcelona. the menu is almost the same as vinitus and ciudad condal, but the prices are cheaper and the portions are larger! there are a lot of people, so you have to wait in line after 8 oclock (you can be attacked by crazy cigarette smoke while waiting in line), and its very busy, so i cant say the staff are friendly, but if you eat giant honey cod, youll change your mind! its much bigger than other places, and they have aioli and honey sprinkled generously.. its busy, so koreans like it when things are done in a hurry. the speed of menus and calculations is almost like that of koreans. you might want to go there at least once, right? spaniards do it before dinner. go early~","[{'label': 'neutral', 'score': 0.45137328}, {'label': 'positive', 'score': 0.39908653}, {'label': 'negative', 'score': 0.14954016}]",['hyeja restaurant']
La Flauta,"food is delicious... i just wish i could cook, not run a business.","[{'label': 'positive', 'score': 0.86044055}, {'label': 'neutral', 'score': 0.08389102}, {'label': 'negative', 'score': 0.055668376}]",[]
La Flauta,"great chefs , excelent food , excelent! a bit noisy on the upper level where the dishes and storage is located","[{'label': 'positive', 'score': 0.9694067}, {'label': 'neutral', 'score': 0.024714954}, {'label': 'negative', 'score': 0.005878319}]",[]
La Flauta,we come from time to time and always satisfied,"[{'label': 'positive', 'score': 0.65560794}, {'label': 'neutral', 'score': 0.3209921}, {'label': 'negative', 'score': 0.023399936}]",[]
La Flauta,"great menu during the week. friendly service and very well prepared food. of all the restaurants visited in the city, i thought this was the best value for money.","[{'label': 'positive', 'score': 0.98073685}, {'label': 'neutral', 'score': 0.016132986}, {'label': 'negative', 'score': 0.0031302257}]",[]
