place_name,text,sentiment,key_phrases
Sallès Hotel Pere IV,"firstly, we didn't find the bathrobes in the room,called the reception and nothing happened.
i had to change the room due to a blocked sink and the noise.
the spa is very small and it is frustrating to call all the time to make bookings to be allowed to use it.
the breakfast was repetitive and not amazing.
the reception staff is not well trained, i may say quite rude or they don't care about the clients.
all in all this is not a 4star hotel. the price is too high for what this hotel provides.
we","[{'label': 'negative', 'score': 0.89470124}, {'label': 'neutral', 'score': 0.09920675}, {'label': 'positive', 'score': 0.006091986}]","['breakfast', 'reception', 'spa']"
Sallès Hotel Pere IV,"really nice luxury hotel,-free spa access...rooms always clean. cleaners respect the do not disturb sign. very very good location. only problem is the wifi is bad in the hotel-watching queen elizabeth ii funeral kept cutting out...","[{'label': 'positive', 'score': 0.86811477}, {'label': 'neutral', 'score': 0.075454265}, {'label': 'negative', 'score': 0.05643094}]","['wifi', 'luxury hotel']"
Sallès Hotel Pere IV,"in my opinion, the hotel does not meet 4 stars.
the hotel smells very bad, there is no toilet brush in the toilet, the soundproofing is very bad, if someone on the floor closes the door to the room, all the doors and walls shake, the water in the pool is dirty, the breakfast is poor... the hotel is not even close to 4 stars.","[{'label': 'negative', 'score': 0.93280166}, {'label': 'neutral', 'score': 0.060902737}, {'label': 'positive', 'score': 0.0062956694}]",['soundproofing']
Sallès Hotel Pere IV,"i stayed here for 4 days. i did not want to leave.. the service was on point, so lovely and welcoming. the food and drinks were perfect size for a reasonable price. the location was perfect, we were not in the middle of the city hence some quiet and peace however if we did want to have some fun it is only 10min to get to the clubs and bars. i cannot say 1 bad thing about this place. hopefully soon i will be back","[{'label': 'positive', 'score': 0.96880823}, {'label': 'neutral', 'score': 0.022050828}, {'label': 'negative', 'score': 0.009140963}]",[]
Sallès Hotel Pere IV,"good location, 15 min walk to the beach.
would like to thanks karolina for her welcoming was really a great pleasure!
room are spacious with all needed facilities. clean and well furnished.
the spa is great and massage are of a good quality. (the only thing that could be changed is the need to go to reception in order to get your voucher for spa everyday, i think that could be arranged in another manner)
do not hesitate it worth your money.
again thank you karolina and hope seeing you next time.","[{'label': 'positive', 'score': 0.97767127}, {'label': 'neutral', 'score': 0.01885141}, {'label': 'negative', 'score': 0.003477293}]","['spa', 'massage']"
Sallès Hotel Pere IV,"stayed here for 3 nights and really enjoyed it. hotel was very nice and clean. staff was friendly, especially the man with glasses behind the bar. the pool was also good to have. the hotel is in a good location and i highly recommend it.","[{'label': 'positive', 'score': 0.9848999}, {'label': 'neutral', 'score': 0.012167951}, {'label': 'negative', 'score': 0.0029322174}]",[]
Sallès Hotel Pere IV,"the room was excellent and we enjoyed the variety of the breakfast. cleaning of the room is done far too late, procedure is it has to be finished by 6pm we had cleaning at 5.30pm, it should be finished by 3.00pm at least, when you come back after a long day you don't expect your room still to be cleaned. the spa was good but should open from 9am to make full use of the facilities and if you expect customers to wear swimming hats in the pool these should be supplied by the hotel for free.","[{'label': 'positive', 'score': 0.72992617}, {'label': 'neutral', 'score': 0.2167949}, {'label': 'negative', 'score': 0.05327889}]","['breakfast', 'spa']"
Sallès Hotel Pere IV,"the worst hotel in barcelona!
do not stay here the hotel is not a 4 star. there are clubs surrounding the hotel and streets can get very busy and noisy, so much so that you will not be able to get sleep.
the rooms were also very small and the beds were extremely uncomfortable. the ac didn't seem to be working correctly either, we often found ourselves opening the terrace door to cool the room.
the staff are not great either, along with the housekeeping. we constantly had to call downstairs every","[{'label': 'negative', 'score': 0.9317449}, {'label': 'neutral', 'score': 0.062068567}, {'label': 'positive', 'score': 0.006186521}]","['housekeeping', 'staff']"
Sallès Hotel Pere IV,"good value for your money, with spa access 1h daily, nice 15m2 indoor pool. 15 min walk to barcelonita beach, and metro stop 5min walk. great multi-language speaking staff. mini bar and electric kettle in room.","[{'label': 'positive', 'score': 0.9502462}, {'label': 'neutral', 'score': 0.047069553}, {'label': 'negative', 'score': 0.0026842419}]","['mini bar', 'electric kettle', 'metro stop', 'barcelonita beach', 'indoor pool']"
Sallès Hotel Pere IV,"very clean well located hotel. short taxi everywhere can walk to many shops. nice spa and decent pool. the ac doesn’t really work well and all the rooms seem very warm. hallways are very good climates.

the staff is very friendly and even offered to help us find a sitter so i could go out with my spouse!","[{'label': 'positive', 'score': 0.936417}, {'label': 'neutral', 'score': 0.05393606}, {'label': 'negative', 'score': 0.009646943}]","['ac', 'spa']"
Sallès Hotel Pere IV,"the hotel is very nice, reception is very helpful.
breakfast staff is also very pleasant.
the room was nice and modern, but it was too dark. extra light is needed.
the wifi signal in the room was very bad, but is was good at the reception/restaurant/lobby bar.
i didn't like, that the ""1h free spa voucher"" in the end is not free, cause you have to buy a swimming cap and special slippers to enter spa.","[{'label': 'positive', 'score': 0.5078332}, {'label': 'neutral', 'score': 0.3134543}, {'label': 'negative', 'score': 0.17871253}]","['wifi signal', 'breakfast staff']"
Sallès Hotel Pere IV,"stayed here may 2019 and was a rather disappointing stay. the staff were generally good. the room was very small (226) and a little tired. the towels and robes were not clean even with several replacement towels. the spa was a total disappointment so don’t book for that. the wifi was a good speed if it was still 1995 except it isn’t, absolutely awful. on the positive the location is good for bogatell metro station and therefore easy to get to from the airport. also very ideal for the beach! unfo","[{'label': 'negative', 'score': 0.8210975}, {'label': 'neutral', 'score': 0.13740088}, {'label': 'positive', 'score': 0.041501574}]","['wifi', 'spa']"
Sallès Hotel Pere IV,"hotel was generally excellent, located a few minutes away from metro and only 10 minute walk from beach.  was very impressed with interior and decor and it was clean and spotless throughout.  room was very good for family of 4 including 2 teenagers.  breakfast buffett offered had a good selection and although room was completely full on all 3 mornings it didn't feel cramped. finished days sightseeing in bar and it was reasonably priced.  front desk staff were very helpful and friendly and even p","[{'label': 'positive', 'score': 0.97100496}, {'label': 'neutral', 'score': 0.024746513}, {'label': 'negative', 'score': 0.0042485064}]","['breakfast', 'front desk staff']"
Sallès Hotel Pere IV,"the room was clean, terrace was spacious and relaxing, spa was not a spa, cold and dirty swimming pool, the shower were cold, sauna don't deserve the name especially the finish sauna, the second ""hot box"" was out of order. i will not start with the employee how unprofessional and rude they were to all costumers that came in to use the spa. no towels were provided for the spa nor a possibility to dry your hair. going back to the room with wet hair and body is very unpleasant. overall i really don","[{'label': 'negative', 'score': 0.7044989}, {'label': 'neutral', 'score': 0.24378215}, {'label': 'positive', 'score': 0.05171893}]","['swimming pool', 'spa']"
Sallès Hotel Pere IV,"the room and bed were just huge and comfortable.
the bathroom was nice and clean.
the breakfast was really good and you  have lot of choices even vegan options.
for the price at the time we went, december, it was well worth it.
i just wished some parts of the neighborhood were better.","[{'label': 'positive', 'score': 0.94993067}, {'label': 'neutral', 'score': 0.042586938}, {'label': 'negative', 'score': 0.007482358}]","['breakfast', 'vegan options']"
Sallès Hotel Pere IV,"very good. very clean plenty of clean towels and the room was lovely, but lacking coffee and tea ficilitys it would have been nice to have a coffee in there as we had just traveled from france and wasn't in the mood to go down to the cafe that was full of noisy spanish and kids running all over the place, other than that its worth the money and very easy to get back on the main road to spain i would recommend this hotel to travelers .","[{'label': 'positive', 'score': 0.81517255}, {'label': 'neutral', 'score': 0.12847213}, {'label': 'negative', 'score': 0.05635531}]",[]
