place_name,vader_score,topic,text,unique_topic_words
Airbar,-0.0040428571428571,"[{'drink': 0.0117757255, 'minute': 0.011773803, 'stop serving': 0.011770966}, {'drink': 0.011778224, 'minute': 0.011775906, 'cup complained': 0.0117708575}, {'minute': 0.020232389, 'drink': 0.020231346, 'limited repeating': 0.011562911}]"," 10 minutes after arriving they kicked us out because it was time to close, but they didn't let us stay to finish the drink or take it with us in a plastic cup. when we complained, they told us that when there are 20 minutes left before closing they stop serving drinks. we have repeated to them several times that it is not true, because we had literally just arrived and got to the table, and they have limited themselves to repeating that it was not like that, that they will notify us soon and th","['drink', 'complained', 'stop', 'repeating', 'serving', 'cup', 'limited', 'minute']"
Airbar,-0.002325,"[{'noticing rum left': 0.023823487, 'little drinking cola': 0.023817841, 'music young': 0.023817439}, {'music young preview': 0.023814214, 'time charge': 0.02381279, 'young preview': 0.023811972}, {'quality': 0.02382363, 'yes': 0.023821086, 'music young': 0.023818769}]"," price cut, €5 a cubalitro, yes, of the worst quality, and most times they charge you too little, you're drinking 1l of cola without noticing where the rum is left. there is no music. very young atmosphere.good place to do the preview at a very good price.","['rum', 'little', 'charge', 'drinking', 'left', 'music', 'cola', 'quality', 'preview', 'young', 'yes', 'noticing', 'time']"
Airbar,0.0239190476190476,"[{'alcohol': 0.033337373, 'fine': 0.033336647, 'crowded': 0.03333648}, {'mixture': 0.033351704, 'party fine': 0.033347446, 'crowded think add': 0.03334391}, {'alcohol spend': 0.033333723, 'party': 0.03333356, 'crowded think': 0.033333544}]"," it is a bar with a good atmosphere but sometimes too much, it gets very crowded. the cubatas are not bad but i think they add a lot of mixture and very little alcohol (€5). to spend some time before going out to party it's fine.","['crowded', 'alcohol', 'think', 'mixture', 'spend', 'fine', 'add', 'party']"
Airbar,-0.0138785714285714,"[{'alcohol': 0.053442836, 'one': 0.030545896, 'marina problem': 0.03054402}, {'alcohol': 0.031331506, 'vat alcohol priced': 0.031297103, 'trusted bar marina': 0.03127152}, {'alcohol': 0.03131905, 'normal alcohol': 0.03126924, 'normal alcohol cost': 0.031267367}]", trusted bar in marina the problem is that the vats of bad alcohol are well priced but the ones of more normal alcohol cost a lot of money.,"['alcohol', 'bar', 'one', 'problem', 'marina', 'cost', 'vat', 'normal', 'priced', 'trusted']"
Airbar,0.0602,"[{'music': 0.33334273, 'charge music': 0.33334103, 'charge': 0.33331624}, {'music': 0.33334136, 'charge': 0.33332977, 'charge music': 0.3333289}, {'charge': 0.33333862, 'charge music': 0.3333325, 'music': 0.33332884}]"," the cubatas don't charge you anything, there is no music, i don't recommend it","['music', 'charge']"
Airbar,0.04588,"[{'decided guard': 0.06668404, 'bar decided': 0.06667953, 'bar decided guard': 0.0666775}, {'decided': 0.06667128, 'guard': 0.06667035, 'favorite bar': 0.06666966}, {'decided guard hesitated': 0.06666993, 'hesitated cool': 0.066669814, 'bar decided': 0.0666687}]", one of my favorite bars ever but today i decided not to go in because the guard hesitated and it's not cool,"['hesitated', 'bar', 'favorite', 'decided', 'cool', 'guard']"
Airbar,-0.0164066666666666,"[{'shot': 0.011778911, 'liter': 0.011776749, 'list half liter': 0.011769687}, {'liter': 0.020231321, 'shot': 0.020229248, 'grab able': 0.011562428}, {'shot': 0.011790648, 'liter': 0.011784401, 'want grab': 0.011772328}]"," shot of the day at €0.50, shot list of €1,2 and €3. half a liter at €3 and a liter at €5.it is a place to get drunk quickly before entering the clubs where the drink will cost you much more.there is music in the background, but it's always so low that you can't hear anything.if you want to grab a table, you have to go early to be able to sit (or be lucky).the place has a geek atmosphere of films and series from the 90s onwards, with a couple of arcade machines with retro games.","['shot', 'liter', 'list', 'able', 'want', 'grab', 'half']"
Airbar,0.0458821428571428,"[{'shot': 0.022753743, 'alcohol quality high': 0.022737328, 'disco': 0.022736857}, {'shot': 0.022780525, 'quality high': 0.02273771, 'shot looked': 0.02273404}, {'shot': 0.039105024, 'night serve': 0.022348357, 'engine disco area': 0.022348356}]", hard to find a place after midnight. the alcohol is not of quality but because the price is high. to warm up engines before going to a disco in the area is ideal. cubliters at €5 and shots at €1 and €2. we didn't like that towards the end of the night they didn't serve shots and only cuballiters. he looked after him very well.,"['looked', 'shot', 'area', 'alcohol', 'quality', 'night', 'disco', 'serve', 'high', 'engine']"
Airbar,0.016175,"[{'bar': 0.02365132, 'bottle': 0.02364731, 'say': 0.02364537}, {'alcohol': 0.014145483, 'say': 0.014136873, 'bottle': 0.014118318}, {'bottle': 0.014107337, 'alcohol': 0.0140975, 'say': 0.0140968235}]"," the prices are really very good, but in a 5 euro cubaliliter they put alcohol from a bottle that cost them 6 euros at most, i don't know what to say, they have the expensive bottles displayed behind the bar and the cheap ones under the bar, so if you order, you must specify the brand of alcohol you want. apart from that i will say that it is a very good place, i will continue going, the shots for 1 euro are 🔝.","['bottle', 'alcohol', 'bar', 'say']"
Airbar,0.1468,"[{'busy price': 0.33334532, 'busy': 0.3333303, 'price': 0.33332437}, {'busy': 0.33334517, 'busy price': 0.3333368, 'price': 0.333318}, {'price': 0.3333396, 'busy': 0.33333108, 'busy price': 0.33332935}]", very busy but good prices,"['busy', 'price']"
Airbar,0.1023666666666666,"[{'friend drink': 0.0833569, 'alone worth': 0.083351426, 'worth': 0.08335042}, {'worth friend': 0.083347484, 'alone worth': 0.083338745, 'friend drink': 0.0833383}, {'shot': 0.08333984, 'drink': 0.08333982, 'worth friend drink': 0.083337314}]"," cubaliters at €5 and shots at €1, the price alone is worth it and the atmosphere is also very good. great place to go with friends to drink.","['shot', 'drink', 'worth', 'alone', 'friend']"
Airbar,0.25995,"[{'super': 0.33336985, 'vat': 0.33334717, 'vat super': 0.33328295}, {'vat super': 0.33335656, 'vat': 0.33332688, 'super': 0.3333166}, {'super': 0.333362, 'vat': 0.33334467, 'vat super': 0.33329332}]", good vats at a super good price,"['super', 'vat']"
Airbar,0.03991,"[{'year': 0.025655324, 'euro liter': 0.025654778, 'shot euro': 0.025652245}, {'okay year old': 0.025647664, 'old outside': 0.025647614, 'come night': 0.0256471}, {'preview perfect shot': 0.025645347, 'come night razz': 0.02564521, 'outside range come': 0.02564414}]"," it's okay if you are 18-20 years old, if you are outside this range, don't come thursday/friday/saturday night. for razz previews it is perfect. many shots at 1/2/3 euros and liter vats at 5_","['year', 'shot', 'liter', 'come', 'range', 'okay', 'night', 'perfect', 'preview', 'razz', 'old', 'euro', 'outside']"
Airbar,0.0381266666666666,"[{'perfect drink': 0.041670106, 'drink entering club': 0.041669816, 'entering': 0.041669745}, {'large affordable price': 0.041684896, 'price': 0.041683104, 'quite': 0.041680902}, {'affordable': 0.0416722, 'large affordable': 0.04166999, 'drink entering': 0.041669767}]"," perfect place to go have a few drinks before entering the club. it is quite large, affordable prices. after 12 there is usually not much room to sit.","['drink', 'affordable', 'large', 'perfect', 'price', 'quite', 'club', 'entering']"
Airbar,0.0808285714285714,"[{'cheap': 0.033339784, 'quality quite interesting': 0.03333789, 'look alcohol high': 0.03333659}, {'cheap look alcohol': 0.03335352, 'think drink': 0.033347044, 'look': 0.03334474}, {'quality quite': 0.033350613, 'drink cheap look': 0.033346802, 'take photo think': 0.0333444}]"," i couldn't take a photo of the place because i didn't even think about it. it's pretty good for a drink, everything is pretty cheap and it looks like the alcohol wasn't too high quality. quite interesting atmosphere","['take', 'photo', 'alcohol', 'look', 'think', 'interesting', 'drink', 'quality', 'cheap', 'high', 'quite']"
Airbar,0.10773,"[{'buzzing music': 0.11111667, 'buzzing': 0.11111507, 'small buzzing': 0.11111486}, {'small': 0.111176565, 'buzzing': 0.111137085, 'drink': 0.11112733}, {'music drink': 0.11112778, 'small buzzing music': 0.11111948, 'buzzing music drink': 0.111118995}]"," it's a small place and it's always buzzing, but the music is good and especially the price of the drinks is the best.","['small', 'drink', 'music', 'buzzing']"
Airbar,0.0034083333333333,"[{'area': 0.022743724, 'ideal drink acceptable': 0.022739789, 'drink acceptable considering': 0.022737026}, {'area': 0.022733407, 'bar club area': 0.022733135, 'fault': 0.022731353}, {'area': 0.039114676, 'dirty full': 0.022348935, 'saturday night proximity': 0.022348644}]"," a good place to have some cubatas/shots on a saturday night. its proximity to other bars and clubs in the area make it ideal. the price of the drink is acceptable considering the area. if i had to fault it, it would be the toilets, which are dirty. it is usually very full and it is difficult to find a place at a table.","['area', 'drink', 'acceptable', 'bar', 'full', 'night', 'considering', 'proximity', 'dirty', 'ideal', 'fault', 'club', 'saturday']"
Airbar,0.0016874999999999,"[{'nonsense drunk justify': 0.0147116035, 'justify paying rest': 0.014711494, 'justify paying': 0.014710149}, {'work': 0.014733684, 'drink bar': 0.014712838, 'nicest': 0.0147118615}, {'work': 0.025456944, 'put nonsense': 0.0145477485, 'pretend care customer': 0.014547395}]"," you don't have to be the nicest person in the universe when you work serving drinks at a bar, you just have to be a little polite, pretend that you care about what your customer orders and then serve it to them. i understand that it is hard work to have to put up with the nonsense of drunks, but it does not justify paying for it with the rest of the clients.","['drink', 'rest', 'bar', 'put', 'drunk', 'customer', 'justify', 'paying', 'nicest', 'work', 'pretend', 'nonsense', 'care']"
Airbar,0.0479482758620689,"[{'waitress': 0.015883442, 'ice glass rest': 0.015879948, 'ice': 0.01587881}, {'charge': 0.0268266, 'ice': 0.026823657, 'waitress': 0.026820801}, {'waitress': 0.015894799, 'ice': 0.015887635, 'waitress offer': 0.01588187}]"," good place and affordable price, the only drawback would be the waitress in charge, no matter if she is in charge or boss, super arrogant and speaking badly, by the way, thank you for putting ice in my glass, the rest of the friendly waitresses were even going to offer it to me . anyway, i hope they don't take that ice off your payroll.","['waitress', 'ice', 'rest', 'charge', 'offer', 'glass']"
Airbar,0.0071047619047619,"[{'alcohol serve worst': 0.025644641, 'music played rock': 0.025644215, 'played rock alcohol': 0.025644092}, {'music': 0.025661245, 'serve worst hangover': 0.025653146, 'rock alcohol': 0.025648678}, {'alcohol serve': 0.025650924, 'year': 0.025648596, 'ask whatever': 0.02564755}]"," before (about 10 years ago) it was better, honestly. just because of the music they played back then, which was all rock... the alcohol they serve is bad, my worst hangovers have been in the airbar, but if you ask for it, they give you whatever brand you want, paying.","['year', 'alcohol', 'ask', 'music', 'hangover', 'worst', 'whatever', 'serve', 'rock', 'played']"
Airbar,0.1468,"[{'experience': 1.0}, {'experience': 1.0}, {'experience': 1.0}]", always very good experience!!,['experience']
Airbar,0.0342617647058823,"[{'public': 0.018521117, 'wide two area': 0.01852095, 'unbeatable valencia water': 0.018520737}, {'football': 0.018527078, 'transport': 0.01852591, 'billiards': 0.018525204}, {'car wide': 0.018525837, 'experience pay card': 0.018525781, 'public transport': 0.018525654}]"," a great experience, highly recommended, you can pay by card and the drinks are €4 for cubatas and €2 for shots, jugs are €6.5 and they have unbeatable valencia water. the location is very good, there is a lot of accessibility both by public transport and by car. the place is wide and has two areas, it has table football, billiards and toilets. this is a place so good that you have to go early to get a table.","['car', 'area', 'pay', 'public', 'wide', 'two', 'valencia', 'transport', 'football', 'card', 'experience', 'water', 'billiards', 'unbeatable']"
Airbar,0.0550419354838709,"[{'worth': 0.02265622, 'either': 0.022654809, 'bar': 0.022652907}, {'bar': 0.0133569, 'either': 0.0133509105, 'stay night entering': 0.013341565}, {'worth': 0.013355721, 'bar': 0.013353243, 'either': 0.013351417}]"," a great thinking mind has devised a master plan to attract customers: either you spend €5 at once at the bar or you don't go out.it's not worth asking your friends for it, it's not worth ordering a drink and coming back later... either 5 or you stay the night. before entering the bar, if you are driving, think about this photo and judge for yourself:","['bar', 'stay', 'night', 'worth', 'either', 'entering']"
Airbar,0.0122024390243902,"[{'told': 0.011780634, 'minimum': 0.0117791295, 'customer': 0.011769113}, {'minimum': 0.011774613, 'told': 0.011771167, 'politeness sneaked still': 0.01177019}, {'told': 0.020232515, 'minimum': 0.020232035, 'ordering': 0.011562552}]"," the new waitress with the pink highlights and cheap rosalia look is the worst person who has ever served me in this bar. he told us, without any kind of politeness, that we had sneaked in (i still don't know who, since we were the only customers at that time), he asked us for explanations as to why we were ordering so many drinks (expressions like: another fucking time? ). and finally, he didn't let me pay by card since the minimum was 6 euros, and he told us that that was the minimum because i","['still', 'minimum', 'ordering', 'told', 'customer', 'sneaked', 'politeness']"
Airbar,0.0116516129032258,"[{'intended alcohol low': 0.017547714, 'alcohol low': 0.017546987, 'instead simple': 0.017546913}, {'young chair god': 0.017568763, 'dog however put': 0.01755777, 'however put': 0.017557474}, {'meet young chair': 0.01755283, 'god intended': 0.017552253, 'young': 0.017551254}]"," a cheap bar that allows you to socialize and drink like a dog, however they put cases of beer instead of simple chairs.positive points:-good atmosphere to meet new and young people.-alcohol is cheap.-the foosball tables.bad points:-there are no chairs as god intended (unfortunate).-the alcohol is of low quality.","['god', 'alcohol', 'put', 'chair', 'young', 'simple', 'however', 'dog', 'instead', 'low', 'intended', 'meet']"
Airbar,0.0207583333333333,"[{'girl': 0.024563873, 'girl bar': 0.024563713, 'bar': 0.024562698}, {'bar': 0.014508365, 'girl bar': 0.014508258, 'shape catalonia description': 0.014500619}, {'girl': 0.014508479, 'bar': 0.014505524, 'girl bar': 0.014501441}]"," it's a place i've been to millions of times, cheap alcohol and fun shots. but last night i went with a group of people and one of the girls at the bar didn't want to serve us (one with a necklace in the shape of catalonia, to give a description). but she did it because she didn't feel like it, she was super rude. his companions much better. i doubt i'll come again if i see that girl at the bar.","['bar', 'girl', 'description', 'shape', 'catalonia']"
