place_name,review_text
Goiko,"The food for the price is not bad. Fair. Horrible service. I went to celebrate my daughters birthday and the manager (or person who served us) was very unpleasant in her treatment. I asked him about things in the letter that I didnt understand and his answer was that it was all in the letter without even looking me in the eyes. Maybe the girl was having a bad day, and we can all have it, but she treated me with an air of superiority for asking about things she didnt understand in the letter. The childrens menu is good but dont even think about asking them anything."
Goiko,
Goiko,Nice staff although we asked to change tables since it was very cold at the entrance every time they opened the door and they wouldnt let us. They said they had turned up the heating... but every time the door opened we were cold and ate unhappily... The food is delicious but
Goiko,"A great option to eat one of the best burgers today. The DON VITO AND THE BB QUEEN are incredible, very worth it. What they should improve is the rest of the food, it is not at the level of the hamburgers and it is very noticeable. For example, pierce the teques with a fork and fry them, leaving them for at least 2 minutes. You will notice the difference. Which was also on point but memorable, even the French fries and Deluxe could be improved. In short, a decent site, if they improve the rest, they will definitely have more customers."
Goiko,
Goiko,
Goiko,"The bacon kebin was very good, and I really liked it and it was very good. Very good service and the burger was delicious. Very good food"
Goiko,fairly good
Goiko,
Goiko,incredible
Goiko,
Goiko,"We went to Goiko for a walk to San Juan with a promo I have for a second burger at 50%, valid from Monday to Sunday, it literally says it on the Goiko promotional card. Well, once the order was placed, the machine gave them problems accepting the promo and a worker told us that this promo is from Monday to Friday, which is why it did not happen; despite literally saying  from Monday to Sunday at any time, before March 15"
Goiko,"I always go to this place, since I am from the area. They always give me super good service and especially Juliana. Vegetarian options: You can customize all the burgers, it is greatly appreciated. And sometimes when the order has not been taken well, they have made the burger again or compensated. So a 10, you can come with a group of people with different diets and all enjoy delicious burgers."
Goiko,
Goiko,
Goiko,
Goiko,
Goiko,
Goiko,
Goiko,"Menu  , chipotle burger"
Goiko,Parking: I dont know
Goiko,
Goiko,"Great food, great atmosphere"
Goiko,We have known this goiko for a long time! We went on Sunday night and everything was great! Very good burgers and exquisite treatment from the staff!
Goiko,"Hello, good evening, yesterday my daughter went to dinner with 10 friends and the girl who served them treated them very badly, first because of the number of people, which was more than 10, then since there were 2 left to arrive, she told them that if she didnt arrive In 20 minutes everyone had to leave, I work in a restaurant and I know what its like to serve customers and I have never seen worse treatment. . I have never been, but I see that I never go. If Mr. Goicoechea knows this, he will surely not like it, seeing what he did with so much effort and some bad employees made him lose."
Goiko,
Goiko,"Axel I met you today, but I will never forget you. Raise your salary #justiceforaxel"
Goiko,"Good atmosphere, excellent service, we were served by Alex, a very good person."
Goiko,"Axel: My father, never let him get fired (The best employee who has ever served us)"
Goiko,Axel the best waiter I have ever had
Goiko,
Goiko,
Goiko,"It is a very nice place to go to eat with the family, the service is very good, the dishes arrive in a few minutes and the staff is very friendly. Highly recommended, the bathrooms are clean and there are facilities for the disabled. The atmosphere is cozy and the decoration is beautiful."
Goiko,"I love it, the food and the service are very good...."
Goiko,Its been great! The food was good and the service was very friendly.
Goiko,Excellent service 10/10 Recommended dish Kevin Bacon
Goiko,Very delicious burgers and very friendly and attentive staff.
Goiko,Completely recommended
Goiko,"Good atmosphere, food with very good flavor and very good presentation of the food"
Goiko,
Goiko,
Goiko,All very good!!
Goiko,Excellent service
Goiko,
Goiko,Some very good burgers <3
Goiko,Delicious dinner and top attention from Oriana!
Brunch & Cake,"We waited more than 40 minutes and they didnt even give us a drink, very bad management"
Brunch & Cake,
Brunch & Cake,
Brunch & Cake,"Beautiful setting in the Parc Per a Gosses! The inside is like a dream. The service was fantastic and the food is flavorful, pretty, and plenty. Gracias!!"
Brunch & Cake,
Brunch & Cake,Staff lovely and food even better!
Brunch & Cake,Great breakfast/brunch place
Brunch & Cake,"Good food, nice and sweet place!"
Brunch & Cake,Beautiful cafe. A lovely treat
Brunch & Cake,
Brunch & Cake,
Brunch & Cake,
Brunch & Cake,
Brunch & Cake,"We had come for the photos of the food but it turns out that they told us that they changed their menu and they almost dont have anything similar. These are the dishes we ordered, the salty ones were quite average but the Pancake was good. We were a little disappointed and the waiter was a little passive. Well decorated place, but the price-service does not convince us very much."
Brunch & Cake,
Brunch & Cake,"The description of the food and the actual dish you receive are different. The presentation of the dishes is beautiful, but the taste and quality are so-so  Not a bad atmosphere, but could find better places around."
Brunch & Cake,"Very disappointing brunch, especially considering the high ranking it has on google. Very poor quality of food, dirty toilets, bad aesthetics. Totally not recommended."
Brunch & Cake,"- They have a waiting sign and obviously I placed myself there, but no one was paying attention or telling me to come in, so after a while I sat down at a table inside. - We thought they closed at 5pm, but it turns out its only the kitchen. We came for pancakes that we didnt get to try. - The letter was hard to download because the link went to Google Drive and it didnt open on all mobile phones. Personally, I asked for the mobile next door. - The girl asked us which language to use for the order, that if Spanish, English... after ordering in Catalan, it turns out that she has only been here for a month. We were sorry. - Behind us, there were a couple of employees ringing a very loud bell and moving glass glasses up and down, probably for cleaning. For a small cafe type place, you couldnt have a normal conversation with so much fuss. - When we received the order, we thought that they had not understood us because of the language. The chocolate cake and chocolate cupcake were not so. On the menu it only said chocolate cake, not that it had raspberry jam or similar. The cupcake was not chocolate. It was a bland base with a nice chunk of ferrero rocher type chocolate on top. That cream was good, but not what I asked for. The people next door had the same thing with the cake, so we found out that our order was like that, it wasnt the language. At least the pancakes had a clear description. I am a person who liked honesty. - Summary: I stopped in a place for pancakes that I couldnt try and paid 11 euros for two items that were not what I ordered. - By the way, I still dont understand the grandmothers motto. Out of place with experience."
